external_gene_name,entrezgene_id
FDX2,112812
DBF4,10926
DNAH17,8632
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
VARS2,57176
VARS2,57176
ERCC1,2067
ERCC1,2067
ERCC1,2067
ERCC1,2067
SARAF,51669
SARAF,51669
PSMA6,5687
RNF170,81790
RNF170,81790
RNF170,81790
ERCC1,2067
ERCC1,2067
ERCC1,2067
DBF4,10926
FAM3D,131177
FAM3D,131177
PRKAR2A,5576
VARS2,57176
MYADML2,255275
MYADML2,255275
MYADML2,255275
MYADML2,255275
FAM3D,131177
YJEFN3,374887
YJEFN3,374887
FAM3D,131177
KIR3DL1,3811
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
PSMA6,5687
VARS2,57176
FAM3D,131177
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
PSMA6,5687
SFTA3,NA
FAM3D,131177
KIR3DL1,3811
YJEFN3,374887
FDX2,112812
SFTA3,NA
PSMA6,5687
PSMA6,5687
ADAM8,101
ADAM8,101
FDX2,112812
CUTA,51596
PSMA6,5687
SFTA3,NA
SARAF,51669
KIR3DL1,3811
YJEFN3,374887
YJEFN3,374887
CUTA,51596
PSMA6,5687
ADAM8,101
ADAM8,101
SARAF,51669
SFTA3,NA
LAMP5,24141
LAMP5,24141
LAMP5,24141
SFTA3,NA
PSMA6,5687
PSMA6,5687
TSSK6,83983
AC011511.4,NA
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
TSSK6,83983
ECT2L,345930
ECT2L,345930
PSMA6,5687
HOOK3,84376
HOOK3,84376
CUTA,51596
PSMA6,5687
SARAF,51669
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
TSSK6,83983
CUTA,51596
ECT2L,345930
ECT2L,345930
SARAF,51669
AC011511.1,NA
LAMP5,24141
LAMP5,24141
LAMP5,24141
LAMP5,24141
SARAF,51669
NKX2-8,26257
NKX2-8,26257
SARAF,51669
ADAM8,101
PRORP,9692
DNAH17,8632
DNAH17,8632
DNAH17,8632
DNAH17,8632
AC011448.1,NA
PRORP,9692
FGFR1,2260
SARAF,51669
HOOK3,84376
FGFR1,2260
HOOK3,84376
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
SARAF,51669
RASAL1,8437
RASAL1,8437
HOOK3,84376
SARAF,51669
AC110275.1,NA
SARAF,51669
SARAF,51669
KIR3DS1,3813
KIR3DS1,3813
KIR3DS1,3813
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
CUTA,51596
KIR2DS3,3808
MAFA,389692
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
ADAM8,101
KIR2DS1,3806
FGFR1,2260
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
CUTA,51596
ADAM8,101
BCAS4,55653
BCAS4,55653
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
MAPK1,5594
HIPK3,10114
HIPK3,10114
RASAL1,8437
RASAL1,8437
SLC25A21,89874
SLC25A21,89874
VARS2,57176
RASAL1,8437
RASAL1,8437
VARS2,57176
BCAS4,55653
BCAS4,55653
FAM193B,54540
FAM193B,54540
SLC25A21,89874
SLC25A21,89874
BCAS4,55653
FGFR1,2260
SNX9,51429
FAM107A,11170
FAM107A,11170
HIPK3,10114
HIPK3,10114
SNX9,51429
BCAS4,55653
HIPK3,10114
HIPK3,10114
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
RASAL1,8437
RASAL1,8437
BCAS4,55653
HIPK3,10114
FAM107A,11170
FAM107A,11170
HIPK3,10114
HIPK3,10114
FAM107A,11170
LAMA2,3908
LAMA2,3908
LAMA2,3908
LAMA2,3908
LAMA2,3908
LAMA2,3908
LAMA2,3908
LAMA2,3908
FAM107A,11170
PAX9,5083
LAMA2,3908
LAMA2,3908
FGFR1,2260
FGFR1,2260
FGFR1,2260
FAM193B,54540
KIR2DL1,3802
ICAM3,3385
ICAM3,3385
ICAM3,3385
ICAM3,3385
ICAM3,3385
ICAM3,3385
ICAM3,3385
ICAM3,3385
FGFR1,2260
KIR2DL1,3802
FGFR1,2260
ICAM3,3385
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
FNTA,2339
FNTA,2339
FNTA,2339
FNTA,2339
ICAM3,3385
LAMA2,3908
LAMA2,3908
PAX9,5083
PAX9,5083
PAX9,5083
CCAR2,57805
CCAR2,57805
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
KIR2DS4,3809
ICAM3,3385
LAMA2,3908
LAMA2,3908
CCAR2,57805
CCAR2,57805
CRPPA,729920
CRPPA,729920
CRPPA,729920
CRPPA,729920
PPP1R10,5514
PPP1R10,5514
PPP1R10,5514
PPP1R10,5514
PPP1R10,5514
PPP1R10,5514
ICAM3,3385
MECOM,2122
MECOM,2122
KIR2DL3,3804
ICAM3,3385
ICAM3,3385
FAM107A,11170
FAM107A,11170
ICAM3,3385
FGFR1,2260
FGFR1,2260
FGFR1,2260
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
PAX9,5083
PAX9,5083
PAX9,5083
ICAM3,3385
CCAR2,57805
CCAR2,57805
FGFR1,2260
CCAR2,57805
CCAR2,57805
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
FGFR1,2260
FAM107A,11170
FAM107A,11170
MECOM,2122
CCAR2,57805
CCAR2,57805
FAM107A,11170
PPM1N,147699
PPM1N,147699
FGFR1,2260
FGFR1,2260
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
MECOM,2122
MECOM,2122
FNTA,2339
FAM193B,54540
FGFR1,2260
PPM1N,147699
CCAR2,57805
CCAR2,57805
FNTA,2339
FAM193B,54540
MECOM,2122
ZGLP1,100125288
ZGLP1,100125288
FNTA,2339
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
IK,3550
IK,3550
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
FGFR1,2260
SNX9,51429
SNX9,51429
SNX9,51429
SNX9,51429
FNTA,2339
FNTA,2339
ZGLP1,100125288
FAM193B,54540
FNTA,2339
MECOM,2122
FAM193B,54540
FAM193B,54540
FAM193B,54540
FAM193B,54540
PPM1N,147699
PPM1N,147699
FNTA,2339
MECOM,2122
FNTA,2339
FNTA,2339
PRORP,9692
PPM1N,147699
PPM1N,147699
FAM193B,54540
RNF151,146310
IK,3550
PHF1,5252
PRORP,9692
MECOM,2122
CCAR2,57805
CCAR2,57805
CCAR2,57805
CCAR2,57805
PPM1N,147699
MECOM,2122
MECOM,2122
SIRT1,23411
SIRT1,23411
SIRT1,23411
SIRT1,23411
SIRT1,23411
SIRT1,23411
RNF151,146310
FAM193B,54540
MECOM,2122
PPM1N,147699
PPM1N,147699
INTS11,54973
INTS11,54973
FAM193B,54540
MECOM,2122
FAM193B,54540
FGFR1,2260
MECOM,2122
RNF151,146310
MECOM,2122
FAM193B,54540
PPM1N,147699
PLTP,5360
PLTP,5360
PPM1N,147699
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRORP,9692
PRORP,9692
FOXO3,2309
FOXO3,2309
FOXO3,2309
FOXO3,2309
FAM47C,442444
SIRT1,23411
SIRT1,23411
FGFR1,2260
FGFR1,2260
MECOM,2122
KIAA0355,9710
KIAA0355,9710
SIRT1,23411
SIRT1,23411
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
MECOM,2122
MECOM,2122
FOXO3,2309
FOXO3,2309
FOXO3,2309
FOXO3,2309
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
MECOM,2122
KIR3DL3,115653
PRORP,9692
PRORP,9692
PRKAR2A,5576
PRKAR2A,5576
PRKAR2A,5576
SIRT1,23411
SIRT1,23411
KIAA0355,9710
IK,3550
IK,3550
KIAA0355,9710
PLTP,5360
PLTP,5360
PRORP,9692
PRORP,9692
PRKAR2A,5576
FOXO3,2309
FOXO3,2309
FOXO3,2309
FOXO3,2309
SMARCA5,8467
SMARCA5,8467
SMARCA5,8467
SMARCA5,8467
PRKAR2A,5576
PRKAR2A,5576
IK,3550
ELAC2,60528
ELAC2,60528
ELAC2,60528
ELAC2,60528
PLTP,5360
PLTP,5360
PLTP,5360
PLTP,5360
PRORP,9692
ELAC2,60528
PRORP,9692
PLTP,5360
PLTP,5360
PRORP,9692
LETM2,137994
MRPS18B,28973
MRPS18B,28973
RLN1,6013
LETM2,137994
ELAC2,60528
ELAC2,60528
OTULIN,90268
IK,3550
MRPS18B,28973
ELAC2,60528
SDC3,9672
SDC3,9672
ELAC2,60528
FAM177A1,283635
ELAC2,60528
SDC3,9672
SDC3,9672
SDC3,9672
SDC3,9672
SDC3,9672
SDC3,9672
TMED9,54732
TMED9,54732
OTULIN,90268
OTULIN,90268
OTULIN,90268
OTULIN,90268
ZNF852,285346
ELAC2,60528
ELAC2,60528
OR4F16,81399
OR4F16,81399
ELAC2,60528
ELAC2,60528
ZNF852,285346
ZNF852,285346
ZNF852,285346
ZNF852,285346
ZNF852,285346
ZNF852,285346
ELAC2,60528
ELAC2,60528
PPM1F,9647
PPM1F,9647
PPM1F,9647
PPM1F,9647
PPM1F,9647
PPM1F,9647
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
PPM1F,9647
TPST1,8460
TPST1,8460
TPST1,8460
TPST1,8460
INTS11,54973
INTS11,54973
PPM1F,9647
TPST1,8460
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
TPST1,8460
TPST1,8460
FAM177A1,283635
TPST1,8460
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
LRMDA,83938
LRMDA,83938
FAM177A1,283635
ZC3H3,23144
ZC3H3,23144
ZC3H3,23144
ZC3H3,23144
B4GALT7,11285
B4GALT7,11285
FAM177A1,283635
ZC3H3,23144
PHF1,5252
AL159163.1,NA
PHF1,5252
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
FAM177A1,283635
PHF1,5252
KIR2DL4,3805
LRMDA,83938
LRMDA,83938
LRMDA,83938
LRMDA,83938
KIR2DL4,3805
LRMDA,83938
B4GALT7,11285
B4GALT7,11285
GTF2H4,2968
B4GALT7,11285
GTF2H4,2968
INTS11,54973
GTF2H4,2968
PHF1,5252
PHF1,5252
INTS11,54973
INTS11,54973
INTS11,54973
INTS11,54973
B4GALT7,11285
NECTIN3,25945
ELFN2,114794
ELFN2,114794
MAOB,4129
MAOB,4129
MAOB,4129
MAOB,4129
ASAP2,8853
ASAP2,8853
LRMDA,83938
ASAP2,8853
KIR2DL4,3805
KIR2DL4,3805
INTS11,54973
KIR2DL4,3805
ELFN2,114794
ELFN2,114794
PHF1,5252
PHF1,5252
KIR2DL4,3805
INTS11,54973
INTS11,54973
INTS11,54973
INTS11,54973
GALR2,8811
GALR2,8811
ASAP2,8853
ASAP2,8853
FSHR,2492
FSHR,2492
NECTIN3,25945
ASCL3,56676
PHF1,5252
FSHR,2492
INTS11,54973
IGHG1,NA
HAUS2,55142
HAUS2,55142
HAUS2,55142
HAUS2,55142
HAUS2,55142
HAUS2,55142
IGHG1,NA
IGHG1,NA
PHF1,5252
FSHR,2492
INTS11,54973
INTS11,54973
INTS11,54973
ANKH,56172
ANKH,56172
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
HAUS2,55142
INTS11,54973
HAUS2,55142
HAUS2,55142
HAUS2,55142
HAUS2,55142
TMCO6,55374
ARHGEF10,9639
ARHGEF10,9639
DDR1,780
DDR1,780
DDR1,780
ARHGEF10,9639
ARHGEF10,9639
BIN3,55909
BIN3,55909
HAUS2,55142
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
ANGPT4,51378
TMCO6,55374
HAUS2,55142
ARHGEF10,9639
ARHGEF10,9639
INTS11,54973
HAUS2,55142
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
INTS11,54973
GGTLC3,728226
GGTLC3,728226
GGTLC3,728226
GGTLC3,728226
ANKH,56172
HAUS2,55142
TMEM127,55654
TMEM127,55654
INTS11,54973
HAUS2,55142
DDR1,780
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
TMEM127,55654
BIN3,55909
DDR1,780
HAUS2,55142
INTS11,54973
HAUS2,55142
NECTIN3,25945
ANKH,56172
INTS11,54973
TMEM127,55654
RTN2,6253
RTN2,6253
RTN2,6253
RTN2,6253
SPON1,10418
SPON1,10418
SPON1,10418
SPON1,10418
RTN2,6253
RTN2,6253
BIN3,55909
TMCO6,55374
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
NECTIN3,25945
RSPO4,343637
RSPO4,343637
TMCO6,55374
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
TMCO6,55374
RSPO4,343637
RSPO4,343637
ARRDC3,57561
ARRDC3,57561
ARRDC3,57561
ARRDC3,57561
ZNF658,26149
ZNF658,26149
TMCO6,55374
NECTIN3,25945
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
ZNF658,26149
ZNF658,26149
NECTIN3,25945
INTS11,54973
TMCO6,55374
TMCO6,55374
TMCO6,55374
TMCO6,55374
ARHGEF10,9639
SRP68,6730
SRP68,6730
SRP68,6730
SRP68,6730
ZNF658,26149
LETM2,137994
LETM2,137994
ZNF658,26149
ZNF658,26149
ZNF658,26149
ZNF658,26149
ZNF658,26149
HHAT,55733
HHAT,55733
NDP,4693
NDP,4693
ZNF658,26149
NDP,4693
NDP,4693
RTN2,6253
BIN3,55909
ZNF658,26149
ZNF658,26149
ZNF658,26149
ZNF658,26149
ARHGEF10,9639
ARHGEF10,9639
BIN3,55909
INTS11,54973
RTN2,6253
RTN2,6253
RTN2,6253
RTN2,6253
LETM2,137994
ARHGEF10,9639
MYH10,4628
BIN3,55909
HHAT,55733
HHAT,55733
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
BIN3,55909
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
MYH10,4628
AC019257.8,NA
GRIP1,23426
GRIP1,23426
GRIP1,23426
GRIP1,23426
GRIP1,23426
GRIP1,23426
AC019257.8,NA
INTS11,54973
LETM2,137994
LETM2,137994
HHAT,55733
AC019257.8,NA
INTS11,54973
INTS11,54973
HHAT,55733
ACAD8,27034
ACAD8,27034
ACAD8,27034
ACAD8,27034
INTS11,54973
HHAT,55733
HHAT,55733
GRIP1,23426
CD14,929
CD14,929
CD14,929
CD14,929
STK40,83931
STK40,83931
HHAT,55733
HHAT,55733
GRIP1,23426
CD14,929
CD14,929
CD14,929
CLN8,2055
HHAT,55733
HHAT,55733
HHAT,55733
HHAT,55733
CD14,929
CD14,929
CD14,929
RTN2,6253
GRIP1,23426
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CD14,929
CTSA,5476
HHAT,55733
INTS11,54973
INTS11,54973
INTS11,54973
INTS11,54973
GOLGA8K,653125
INTS11,54973
INTS11,54973
INTS11,54973
INTS11,54973
GRIP1,23426
GRIP1,23426
IGHG3,NA
GRIP1,23426
SRP68,6730
SRP68,6730
SRP68,6730
SRP68,6730
GRIP1,23426
INTS11,54973
INTS11,54973
ZNF267,10308
ZNF267,10308
GRIP1,23426
ZNF267,10308
MSH5-SAPCD1,NA
GRIP1,23426
VASP,7408
GRIP1,23426
GRIP1,23426
MSH5-SAPCD1,NA
SRP68,6730
KLRD1,3824
GRIP1,23426
GRIP1,23426
MSH5-SAPCD1,NA
STK40,83931
STK40,83931
ZNF267,10308
GRIP1,23426
GRIP1,23426
PPP1R11,6992
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
LETM2,137994
ZNF267,10308
STK40,83931
STK40,83931
NDUFA2,4695
NDUFA2,4695
INTS11,54973
DCN,1634
DCN,1634
ZNF267,10308
STK40,83931
STK40,83931
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
LETM2,137994
SRP68,6730
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
LETM2,137994
PPP1R11,6992
CLN8,2055
SRP68,6730
SRP68,6730
SRP68,6730
SRP68,6730
CLN8,2055
LETM2,137994
LETM2,137994
LETM2,137994
CLN8,2055
NDUFA2,4695
SAPCD1,401251
CLN8,2055
CLN8,2055
CLN8,2055
LETM2,137994
CLN8,2055
PPP1R11,6992
PPP1R11,6992
PPP1R11,6992
CLN8,2055
CLN8,2055
PPP1R11,6992
SAPCD1,401251
PPP1R11,6992
VASP,7408
VASP,7408
VASP,7408
VASP,7408
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
CPSF3,51692
CPSF3,51692
CPSF3,51692
CPSF3,51692
TOP3B,8940
TOP3B,8940
TOP3B,8940
TOP3B,8940
SAPCD1,401251
NDEL1,81565
VASP,7408
VASP,7408
NDEL1,81565
CPSF3,51692
NDEL1,81565
KLRD1,3824
KLRD1,3824
CPSF3,51692
CPSF3,51692
CPSF3,51692
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
MC2R,4158
MC2R,4158
MRGPRX3,117195
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
MC2R,4158
RNF39,80352
RNF39,80352
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
MRGPRX3,117195
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
MRGPRX3,117195
TOP3B,8940
KLRD1,3824
DCN,1634
DCN,1634
RNF39,80352
DCN,1634
DCN,1634
TOP3B,8940
TOP3B,8940
KLRD1,3824
DCN,1634
DCN,1634
VASP,7408
KLRD1,3824
DCN,1634
DCN,1634
ZMYM5,9205
ZMYM5,9205
ZMYM5,9205
KLRD1,3824
TOP3B,8940
VASP,7408
DDR1,780
KLRD1,3824
DCN,1634
DCN,1634
TOP3B,8940
DCN,1634
DCN,1634
ZMYM5,9205
DCN,1634
DCN,1634
TOP3B,8940
CACFD1,11094
CACFD1,11094
DCN,1634
DCN,1634
KLRD1,3824
KLRD1,3824
KLRD1,3824
KLRD1,3824
KLRD1,3824
KLRD1,3824
DCN,1634
DCN,1634
TOP3B,8940
ZMYM5,9205
KLRD1,3824
KLRD1,3824
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
TOP3B,8940
GPR4,2828
GPR4,2828
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
DCN,1634
KIR3DL2,3812
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
RARS2,57038
ACAD8,27034
TOP3B,8940
KIR3DL2,3812
NDEL1,81565
NDEL1,81565
GMFB,2764
OPA3,80207
OPA3,80207
TOP3B,8940
FMO1,2326
FMO1,2326
ACAD8,27034
TOP3B,8940
NDEL1,81565
RARS2,57038
TOP3B,8940
NDEL1,81565
TOP3B,8940
OPA3,80207
FMO1,2326
FMO1,2326
NDEL1,81565
NDEL1,81565
CACFD1,11094
CACFD1,11094
OPA3,80207
NDEL1,81565
HELB,92797
HELB,92797
CACFD1,11094
FMO1,2326
NDEL1,81565
ACAD8,27034
ACAD8,27034
ACAD8,27034
FMO1,2326
FMO1,2326
NDEL1,81565
CACFD1,11094
ACAP3,116983
ACAP3,116983
ACAP3,116983
ACAP3,116983
CACFD1,11094
NDEL1,81565
HELB,92797
NDEL1,81565
AP000350.4,NA
FMO1,2326
FMO1,2326
HELB,92797
HELB,92797
SEC31B,25956
SEC31B,25956
SEC31B,25956
SEC31B,25956
SEC31B,25956
SEC31B,25956
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
SUGT1,10910
IGHD,NA
ZNF705E,100131539
IGHM,NA
GMFB,2764
GMFB,2764
IGHJ6,NA
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
IGHJ5,NA
AKR1C2,1646
AKR1C2,1646
GMFB,2764
GMFB,2764
ARHGAP44,9912
ARHGAP44,9912
ARHGAP44,9912
ARHGAP44,9912
AKR1C2,1646
MSH5,4439
GMFB,2764
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
AKR1C2,1646
AKR1C2,1646
AKR1C2,1646
GMFB,2764
GMFB,2764
NCR3,259197
FMO3,2328
FMO3,2328
FMO3,2328
FMO3,2328
FMO3,2328
FMO3,2328
FMO3,2328
FMO3,2328
NCR3,259197
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
MAPK12,6300
MAPK12,6300
MRGPRX4,117196
NCR3,259197
FMO3,2328
FMO3,2328
SYTL5,94122
SYTL5,94122
SYTL5,94122
SYTL5,94122
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
NCR3,259197
C20orf202,400831
C20orf202,400831
NCR3,259197
SYTL5,94122
SYTL5,94122
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
SCGN,10590
ARHGAP44,9912
TMEM74B,55321
TMEM74B,55321
TMEM74B,55321
TMEM74B,55321
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
PCBD1,5092
PCBD1,5092
PCBD1,5092
PCBD1,5092
PCBD1,5092
PCBD1,5092
PCBD1,5092
PCBD1,5092
ARHGAP44,9912
ARHGAP44,9912
ARHGAP44,9912
TMEM74B,55321
ARHGAP44,9912
MROH9,80133
ARHGAP44,9912
MROH9,80133
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
ARHGAP44,9912
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
MROH9,80133
ACAP3,116983
MAPK12,6300
MAPK12,6300
MAPK12,6300
MAPK12,6300
EPHB6,2051
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
ACAP3,116983
ACAP3,116983
ACAP3,116983
ACAP3,116983
FAM86C1,55199
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
ARHGAP44,9912
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
MAPK12,6300
FAM86C1,55199
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
MAPK12,6300
MAPK12,6300
MAPK12,6300
MAPK12,6300
IGHV3OR16-9,NA
IGHV3OR16-9,NA
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
ARL17B,51326
ARL17B,51326
ARL17B,100506084
ARL17B,100506084
ARL17B,100996709
ARL17B,100996709
POLE2,5427
POLE2,5427
POLE2,5427
POLE2,5427
POLE2,5427
POLE2,5427
DHRS13,147015
DHRS13,147015
ARL17B,51326
ARL17B,100506084
ARL17B,100996709
PRRG1,5638
PRRG1,5638
PRRG1,5638
PUSL1,126789
PUSL1,126789
PUSL1,126789
PUSL1,126789
PUSL1,126789
PUSL1,126789
PUSL1,126789
PUSL1,126789
FAM86C1,55199
MYOCD,93649
CTSA,5476
CTSA,5476
DHRS13,147015
DHRS13,147015
POLE2,5427
POLE2,5427
FAM86C1,55199
DHRS13,147015
DHRS13,147015
PRRG1,5638
FAM86C1,55199
CTSA,5476
PRRG1,5638
CTSA,5476
CTSA,5476
PRRG1,5638
PRRG1,5638
PRRG1,5638
FAM86C1,55199
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
PUSL1,126789
PRRG1,5638
PRRG1,5638
POLE2,5427
POLE2,5427
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
GON4L,54856
POLE2,5427
USP24,23358
USP24,23358
USP24,23358
USP24,23358
USP24,23358
USP24,23358
DDR1,780
DDR1,780
DDR1,780
USP24,23358
PRRG1,5638
PRRG1,5638
PRRG1,5638
GON4L,54856
GON4L,54856
GON4L,54856
PRRG1,5638
PRRG1,5638
PRRG1,5638
DDR1,780
DDR1,780
DDR1,780
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
RPS6KA2,6196
USP24,23358
DDR1,780
DDR1,780
DDR1,780
CTSA,5476
CTSA,5476
CTSA,5476
CTSA,5476
BBS9,27241
AC040162.1,NA
RPS6KA2,6196
